updatedate,ziptext,case_count,population,new_cases,days_past
2020-06-20,92129.0,50.0,51536,1.0,261
2020-06-20,92128.0,74.0,47490,0.0,261
2020-06-20,92127.0,73.0,39337,1.0,261
2020-06-20,92126.0,129.0,73343,2.0,261
2020-06-20,92124.0,42.0,30443,0.0,261
2020-06-20,92123.0,77.0,26823,1.0,261
2020-06-20,92122.0,42.0,43728,0.0,261
2020-06-20,92121.0,4.0,4179,0.0,261
2020-06-20,92120.0,47.0,26317,0.0,261
2020-06-20,92119.0,51.0,23057,2.0,261
2020-06-20,92117.0,93.0,51332,1.0,261
2020-06-20,92672.0,0.0,34464,0.0,261
2020-06-20,92067.0,17.0,9535,0.0,261
2020-06-20,92065.0,56.0,35414,0.0,261
2020-06-20,91980.0,8.0,165,1.0,261
2020-06-20,91978.0,36.0,8896,0.0,261
2020-06-20,91977.0,317.0,58368,6.0,261
2020-06-20,91963.0,13.0,1118,0.0,261
2020-06-20,91962.0,0.0,1646,0.0,261
2020-06-20,91950.0,534.0,60322,13.0,261
2020-06-20,91948.0,0.0,78,0.0,261
2020-06-20,91945.0,117.0,25460,7.0,261
2020-06-20,91942.0,107.0,38069,3.0,261
2020-06-20,91941.0,94.0,31779,10.0,261
2020-06-20,91934.0,0.0,737,0.0,261
2020-06-20,91932.0,162.0,25718,6.0,261
2020-06-20,91931.0,0.0,592,0.0,261
2020-06-20,91917.0,6.0,992,1.0,261
2020-06-20,91916.0,3.0,1622,0.0,261
2020-06-20,91915.0,107.0,24659,3.0,261
2020-06-20,91914.0,65.0,15448,1.0,261
2020-06-20,91913.0,200.0,40971,6.0,261
2020-06-20,91911.0,693.0,82999,18.0,261
2020-06-20,91910.0,506.0,75802,12.0,261
2020-06-20,91906.0,8.0,3627,0.0,261
2020-06-20,91905.0,4.0,1700,0.0,261
2020-06-20,91902.0,60.0,17653,1.0,261
2020-06-20,91901.0,19.0,17403,0.0,261
2020-06-20,92066.0,4.0,378,0.0,261
2020-06-20,92003.0,8.0,4746,0.0,261
2020-06-20,92004.0,9.0,3881,0.0,261
2020-06-20,91935.0,20.0,8624,1.0,261
2020-06-20,92008.0,33.0,27649,3.0,261
2020-06-20,92007.0,13.0,10429,0.0,261
2020-06-20,92061.0,4.0,2499,0.0,261
2020-06-20,92060.0,0.0,218,0.0,261
2020-06-20,92059.0,2.0,1618,0.0,261
2020-06-20,92058.0,57.0,42436,0.0,261
2020-06-20,92057.0,83.0,54096,4.0,261
2020-06-20,92056.0,82.0,51835,3.0,261
2020-06-20,92055.0,2.0,15655,0.0,261
2020-06-20,92054.0,81.0,40375,2.0,261
2020-06-20,92040.0,90.0,41281,1.0,261
2020-06-20,92037.0,60.0,46781,0.0,261
2020-06-20,92036.0,2.0,3440,0.0,261
2020-06-20,92029.0,25.0,19021,0.0,261
2020-06-20,92064.0,68.0,47904,4.0,261
2020-06-20,92027.0,138.0,53881,5.0,261
2020-06-20,92009.0,42.0,40747,3.0,261
2020-06-20,92026.0,128.0,48922,4.0,261
2020-06-20,92025.0,165.0,49978,1.0,261
2020-06-20,92024.0,80.0,49121,1.0,261
2020-06-20,92021.0,312.0,65068,8.0,261
2020-06-20,92020.0,358.0,57767,1.0,261
2020-06-20,92019.0,119.0,42598,2.0,261
2020-06-20,92014.0,27.0,13154,1.0,261
2020-06-20,92011.0,20.0,22405,1.0,261
2020-06-20,92010.0,20.0,14382,0.0,261
2020-06-20,92028.0,63.0,46239,2.0,261
2020-06-21,92104.0,155.0,44414,5.0,260
2020-06-21,92105.0,379.0,69813,13.0,260
2020-06-21,92106.0,20.0,19330,0.0,260
2020-06-21,92107.0,32.0,28651,2.0,260
2020-06-21,92113.0,492.0,56066,14.0,260
2020-06-21,92109.0,107.0,45787,12.0,260
2020-06-21,92110.0,66.0,25341,0.0,260
2020-06-21,92111.0,104.0,45096,1.0,260
2020-06-21,92103.0,157.0,31066,2.0,260
2020-06-21,92114.0,377.0,65433,8.0,260
2020-06-21,92108.0,78.0,18858,2.0,260
2020-06-21,92102.0,261.0,43267,3.0,260
2020-06-21,92086.0,0.0,1573,0.0,260
2020-06-21,92096.0,0.0,3395,0.0,260
2020-06-21,92093.0,6.0,8392,0.0,260
2020-06-21,92091.0,2.0,1048,0.0,260
2020-06-21,92084.0,92.0,47654,5.0,260
2020-06-21,92083.0,103.0,36975,4.0,260
2020-06-21,92082.0,25.0,19037,1.0,260
2020-06-21,92081.0,45.0,27404,1.0,260
2020-06-21,92078.0,68.0,42906,2.0,260
2020-06-21,92075.0,16.0,12056,1.0,260
2020-06-21,92071.0,96.0,53422,5.0,260
2020-06-21,92115.0,230.0,58560,7.0,260
2020-06-21,92070.0,1.0,1245,0.0,260
2020-06-21,92101.0,154.0,37095,3.0,260
2020-06-21,92116.0,78.0,31680,2.0,260
2020-06-21,92130.0,69.0,48940,4.0,260
2020-06-21,92118.0,24.0,23575,1.0,260
2020-06-21,92672.0,0.0,34464,0.0,260
2020-06-21,92536.0,0.0,3810,0.0,260
2020-06-21,92259.0,0.0,390,0.0,260
2020-06-21,92182.0,0.0,606,0.0,260
2020-06-21,92173.0,473.0,29429,5.0,260
2020-06-21,92161.0,3.0,0,0.0,260
2020-06-21,92155.0,0.0,550,0.0,260
2020-06-21,92154.0,873.0,79708,16.0,260
2020-06-21,92145.0,7.0,1449,0.0,260
2020-06-21,92140.0,45.0,3435,0.0,260
2020-06-21,92139.0,181.0,35125,6.0,260
2020-06-21,92136.0,23.0,10699,5.0,260
2020-06-21,92135.0,7.0,571,1.0,260
2020-06-21,92134.0,5.0,198,0.0,260
2020-06-21,92131.0,30.0,32787,2.0,260
2020-06-21,92129.0,73.0,51536,23.0,260
2020-06-21,92128.0,74.0,47490,0.0,260
2020-06-21,92127.0,76.0,39337,3.0,260
2020-06-21,92126.0,131.0,73343,2.0,260
2020-06-21,92124.0,43.0,30443,1.0,260
2020-06-21,92123.0,78.0,26823,1.0,260
2020-06-21,92122.0,45.0,43728,3.0,260
2020-06-21,92121.0,4.0,4179,0.0,260
2020-06-21,92120.0,48.0,26317,1.0,260
2020-06-21,92119.0,51.0,23057,0.0,260
2020-06-21,92117.0,96.0,51332,3.0,260
2020-06-21,92069.0,93.0,46369,1.0,260
2020-06-21,92067.0,17.0,9535,0.0,260
2020-06-21,92065.0,56.0,35414,0.0,260
2020-06-21,91980.0,9.0,165,1.0,260
2020-06-21,91978.0,37.0,8896,1.0,260
2020-06-21,91977.0,321.0,58368,4.0,260
2020-06-21,91963.0,13.0,1118,0.0,260
2020-06-21,91962.0,0.0,1646,0.0,260
2020-06-21,91950.0,546.0,60322,12.0,260
2020-06-21,91948.0,0.0,78,0.0,260
2020-06-21,91945.0,119.0,25460,2.0,260
2020-06-21,91942.0,110.0,38069,3.0,260
2020-06-21,91941.0,97.0,31779,3.0,260
2020-06-21,91935.0,22.0,8624,2.0,260
2020-06-21,91934.0,0.0,737,0.0,260
2020-06-21,91932.0,167.0,25718,5.0,260
2020-06-21,91931.0,0.0,592,0.0,260
2020-06-21,91917.0,6.0,992,0.0,260
2020-06-21,91916.0,3.0,1622,0.0,260
2020-06-21,91915.0,111.0,24659,4.0,260
2020-06-21,91914.0,66.0,15448,1.0,260
2020-06-21,91913.0,206.0,40971,6.0,260
2020-06-21,91911.0,710.0,82999,17.0,260
2020-06-21,91910.0,517.0,75802,11.0,260
2020-06-21,91906.0,8.0,3627,0.0,260
2020-06-21,91905.0,4.0,1700,0.0,260
2020-06-21,91902.0,61.0,17653,1.0,260
2020-06-21,91901.0,19.0,17403,0.0,260
2020-06-21,92003.0,8.0,4746,0.0,260
2020-06-21,92004.0,9.0,3881,0.0,260
2020-06-21,92066.0,4.0,378,0.0,260
2020-06-21,92008.0,34.0,27649,1.0,260
2020-06-21,92007.0,13.0,10429,0.0,260
2020-06-21,92064.0,69.0,47904,1.0,260
2020-06-21,92061.0,4.0,2499,0.0,260
2020-06-21,92060.0,0.0,218,0.0,260
2020-06-21,92059.0,2.0,1618,0.0,260
2020-06-21,92058.0,57.0,42436,0.0,260
2020-06-21,92057.0,85.0,54096,2.0,260
2020-06-21,92055.0,2.0,15655,0.0,260
2020-06-21,92054.0,83.0,40375,2.0,260
2020-06-21,92040.0,91.0,41281,1.0,260
2020-06-21,92037.0,61.0,46781,1.0,260
2020-06-21,92036.0,2.0,3440,0.0,260
2020-06-21,92056.0,90.0,51835,8.0,260
2020-06-21,92028.0,66.0,46239,3.0,260
2020-06-21,92029.0,25.0,19021,0.0,260
2020-06-21,92010.0,20.0,14382,0.0,260
2020-06-21,92011.0,20.0,22405,0.0,260
2020-06-21,92014.0,27.0,13154,0.0,260
2020-06-21,92020.0,361.0,57767,3.0,260
2020-06-21,92019.0,121.0,42598,2.0,260
2020-06-21,92009.0,45.0,40747,3.0,260
2020-06-21,92024.0,85.0,49121,5.0,260
2020-06-21,92025.0,169.0,49978,4.0,260
2020-06-21,92026.0,129.0,48922,1.0,260
2020-06-21,92027.0,145.0,53881,7.0,260
2020-06-21,92021.0,320.0,65068,8.0,260
2020-06-22,92106.0,20.0,19330,0.0,259
2020-06-22,92104.0,158.0,44414,3.0,259
2020-06-22,92105.0,383.0,69813,4.0,259
2020-06-22,92107.0,34.0,28651,2.0,259
2020-06-22,92114.0,389.0,65433,12.0,259
2020-06-22,92109.0,115.0,45787,8.0,259
2020-06-22,92110.0,69.0,25341,3.0,259
2020-06-22,92111.0,106.0,45096,2.0,259
2020-06-22,92113.0,503.0,56066,11.0,259
2020-06-22,92103.0,157.0,31066,0.0,259
2020-06-22,92108.0,79.0,18858,1.0,259
2020-06-22,92102.0,264.0,43267,3.0,259
2020-06-22,92070.0,1.0,1245,0.0,259
2020-06-22,92096.0,0.0,3395,0.0,259
2020-06-22,92093.0,6.0,8392,0.0,259
2020-06-22,92091.0,2.0,1048,0.0,259
2020-06-22,92086.0,0.0,1573,0.0,259
2020-06-22,92084.0,94.0,47654,2.0,259
2020-06-22,92083.0,109.0,36975,6.0,259
2020-06-22,92082.0,25.0,19037,0.0,259
2020-06-22,92081.0,46.0,27404,1.0,259
2020-06-22,92078.0,70.0,42906,2.0,259
2020-06-22,92075.0,16.0,12056,0.0,259
2020-06-22,92071.0,96.0,53422,0.0,259
2020-06-22,92115.0,237.0,58560,7.0,259
2020-06-22,92101.0,154.0,37095,0.0,259
2020-06-22,92116.0,79.0,31680,1.0,259
2020-06-22,92130.0,71.0,48940,2.0,259
2020-06-22,92118.0,25.0,23575,1.0,259
2020-06-22,92069.0,96.0,46369,3.0,259
2020-06-22,92536.0,0.0,3810,0.0,259
2020-06-22,92259.0,0.0,390,0.0,259
2020-06-22,92182.0,0.0,606,0.0,259
2020-06-22,92173.0,475.0,29429,2.0,259
2020-06-22,92161.0,3.0,0,0.0,259
2020-06-22,92155.0,0.0,550,0.0,259
2020-06-22,92154.0,881.0,79708,8.0,259
2020-06-22,92145.0,7.0,1449,0.0,259
2020-06-22,92140.0,45.0,3435,0.0,259
2020-06-22,92139.0,181.0,35125,0.0,259
2020-06-22,92136.0,23.0,10699,0.0,259
2020-06-22,92135.0,7.0,571,0.0,259
2020-06-22,92134.0,5.0,198,0.0,259
2020-06-22,92131.0,32.0,32787,2.0,259
2020-06-22,92129.0,75.0,51536,2.0,259
2020-06-22,92128.0,74.0,47490,0.0,259
2020-06-22,92127.0,78.0,39337,2.0,259
2020-06-22,92126.0,131.0,73343,0.0,259
2020-06-22,92124.0,45.0,30443,2.0,259
2020-06-22,92123.0,80.0,26823,2.0,259
2020-06-22,92122.0,46.0,43728,1.0,259
2020-06-22,92121.0,6.0,4179,2.0,259
2020-06-22,92120.0,51.0,26317,3.0,259
2020-06-22,92119.0,51.0,23057,0.0,259
2020-06-22,92117.0,97.0,51332,1.0,259
2020-06-22,92067.0,17.0,9535,0.0,259
2020-06-22,92672.0,0.0,34464,0.0,259
2020-06-22,92065.0,56.0,35414,0.0,259
2020-06-22,91980.0,9.0,165,0.0,259
2020-06-22,91978.0,38.0,8896,1.0,259
2020-06-22,91977.0,330.0,58368,9.0,259
2020-06-22,91963.0,13.0,1118,0.0,259
2020-06-22,91962.0,0.0,1646,0.0,259
2020-06-22,91950.0,549.0,60322,3.0,259
2020-06-22,91948.0,0.0,78,0.0,259
2020-06-22,91945.0,122.0,25460,3.0,259
2020-06-22,91942.0,110.0,38069,0.0,259
2020-06-22,91941.0,100.0,31779,3.0,259
2020-06-22,91935.0,22.0,8624,0.0,259
2020-06-22,91934.0,0.0,737,0.0,259
2020-06-22,91932.0,167.0,25718,0.0,259
2020-06-22,91931.0,0.0,592,0.0,259
2020-06-22,91917.0,6.0,992,0.0,259
2020-06-22,91916.0,3.0,1622,0.0,259
2020-06-22,91915.0,114.0,24659,3.0,259
2020-06-22,91914.0,67.0,15448,1.0,259
2020-06-22,91913.0,210.0,40971,4.0,259
2020-06-22,91911.0,717.0,82999,7.0,259
2020-06-22,91910.0,530.0,75802,13.0,259
2020-06-22,91906.0,8.0,3627,0.0,259
2020-06-22,91905.0,4.0,1700,0.0,259
2020-06-22,91902.0,63.0,17653,2.0,259
2020-06-22,91901.0,20.0,17403,1.0,259
2020-06-22,92003.0,8.0,4746,0.0,259
2020-06-22,92004.0,9.0,3881,0.0,259
2020-06-22,92066.0,4.0,378,0.0,259
2020-06-22,92008.0,35.0,27649,1.0,259
2020-06-22,92007.0,13.0,10429,0.0,259
2020-06-22,92064.0,71.0,47904,2.0,259
2020-06-22,92061.0,4.0,2499,0.0,259
2020-06-22,92060.0,0.0,218,0.0,259
2020-06-22,92059.0,2.0,1618,0.0,259
2020-06-22,92058.0,60.0,42436,3.0,259
2020-06-22,92057.0,86.0,54096,1.0,259
2020-06-22,92055.0,2.0,15655,0.0,259
2020-06-22,92054.0,83.0,40375,0.0,259
2020-06-22,92040.0,93.0,41281,2.0,259
2020-06-22,92037.0,63.0,46781,2.0,259
2020-06-22,92036.0,2.0,3440,0.0,259
2020-06-22,92056.0,92.0,51835,2.0,259
2020-06-22,92028.0,71.0,46239,5.0,259
2020-06-22,92029.0,28.0,19021,3.0,259
2020-06-22,92010.0,22.0,14382,2.0,259
2020-06-22,92011.0,21.0,22405,1.0,259
2020-06-22,92014.0,27.0,13154,0.0,259
2020-06-22,92020.0,363.0,57767,2.0,259
2020-06-22,92019.0,122.0,42598,1.0,259
2020-06-22,92009.0,48.0,40747,3.0,259
2020-06-22,92024.0,86.0,49121,1.0,259
2020-06-22,92025.0,173.0,49978,4.0,259
2020-06-22,92026.0,135.0,48922,6.0,259
2020-06-22,92027.0,149.0,53881,4.0,259
2020-06-22,92021.0,328.0,65068,8.0,259
2020-06-23,92106.0,21.0,19330,1.0,258
2020-06-23,92104.0,161.0,44414,3.0,258
2020-06-23,92105.0,393.0,69813,10.0,258
2020-06-23,92107.0,35.0,28651,1.0,258
2020-06-23,92114.0,398.0,65433,9.0,258
2020-06-23,92109.0,125.0,45787,10.0,258
2020-06-23,92110.0,70.0,25341,1.0,258
2020-06-23,92111.0,112.0,45096,6.0,258
2020-06-23,92113.0,515.0,56066,12.0,258
2020-06-23,92103.0,159.0,31066,2.0,258
2020-06-23,92108.0,82.0,18858,3.0,258
2020-06-23,92102.0,276.0,43267,12.0,258
2020-06-23,92070.0,1.0,1245,0.0,258
2020-06-23,92096.0,0.0,3395,0.0,258
2020-06-23,92093.0,6.0,8392,0.0,258
2020-06-23,92091.0,2.0,1048,0.0,258
2020-06-23,92086.0,0.0,1573,0.0,258
2020-06-23,92084.0,99.0,47654,5.0,258
2020-06-23,92083.0,113.0,36975,4.0,258
2020-06-23,92082.0,28.0,19037,3.0,258
2020-06-23,92081.0,48.0,27404,2.0,258
2020-06-23,92078.0,72.0,42906,2.0,258
2020-06-23,92075.0,16.0,12056,0.0,258
2020-06-23,92071.0,100.0,53422,4.0,258
2020-06-23,92115.0,245.0,58560,8.0,258
2020-06-23,92101.0,159.0,37095,5.0,258
2020-06-23,92116.0,81.0,31680,2.0,258
2020-06-23,92130.0,71.0,48940,0.0,258
2020-06-23,92118.0,25.0,23575,0.0,258
2020-06-23,92069.0,100.0,46369,4.0,258
2020-06-23,92536.0,0.0,3810,0.0,258
2020-06-23,92259.0,0.0,390,0.0,258
2020-06-23,92182.0,0.0,606,0.0,258
2020-06-23,92173.0,477.0,29429,2.0,258
2020-06-23,92161.0,3.0,0,0.0,258
2020-06-23,92155.0,0.0,550,0.0,258
2020-06-23,92154.0,889.0,79708,8.0,258
2020-06-23,92145.0,8.0,1449,1.0,258
2020-06-23,92140.0,45.0,3435,0.0,258
2020-06-23,92139.0,196.0,35125,15.0,258
2020-06-23,92136.0,23.0,10699,0.0,258
2020-06-23,92135.0,7.0,571,0.0,258
2020-06-23,92134.0,5.0,198,0.0,258
2020-06-23,92131.0,34.0,32787,2.0,258
2020-06-23,92129.0,78.0,51536,3.0,258
2020-06-23,92128.0,76.0,47490,2.0,258
2020-06-23,92127.0,79.0,39337,1.0,258
2020-06-23,92126.0,137.0,73343,6.0,258
2020-06-23,92124.0,46.0,30443,1.0,258
2020-06-23,92123.0,82.0,26823,2.0,258
2020-06-23,92122.0,48.0,43728,2.0,258
2020-06-23,92121.0,6.0,4179,0.0,258
2020-06-23,92120.0,54.0,26317,3.0,258
2020-06-23,92119.0,51.0,23057,0.0,258
2020-06-23,92117.0,99.0,51332,2.0,258
2020-06-23,92672.0,0.0,34464,0.0,258
2020-06-23,92067.0,17.0,9535,0.0,258
2020-06-23,92065.0,58.0,35414,2.0,258
2020-06-23,91980.0,9.0,165,0.0,258
2020-06-23,91978.0,38.0,8896,0.0,258
2020-06-23,91977.0,339.0,58368,9.0,258
2020-06-23,91963.0,13.0,1118,0.0,258
2020-06-23,91962.0,0.0,1646,0.0,258
2020-06-23,91950.0,565.0,60322,16.0,258
2020-06-23,91948.0,0.0,78,0.0,258
2020-06-23,91945.0,128.0,25460,6.0,258
2020-06-23,91942.0,114.0,38069,4.0,258
2020-06-23,91941.0,104.0,31779,4.0,258
2020-06-23,91935.0,23.0,8624,1.0,258
2020-06-23,91932.0,170.0,25718,3.0,258
2020-06-23,91931.0,0.0,592,0.0,258
2020-06-23,91917.0,6.0,992,0.0,258
2020-06-23,91916.0,3.0,1622,0.0,258
2020-06-23,91915.0,114.0,24659,0.0,258
2020-06-23,91914.0,67.0,15448,0.0,258
2020-06-23,91913.0,219.0,40971,9.0,258
2020-06-23,91911.0,734.0,82999,17.0,258
2020-06-23,91910.0,536.0,75802,6.0,258
2020-06-23,91906.0,8.0,3627,0.0,258
2020-06-23,91905.0,4.0,1700,0.0,258
2020-06-23,91902.0,66.0,17653,3.0,258
2020-06-23,91901.0,23.0,17403,3.0,258
2020-06-23,92066.0,4.0,378,0.0,258
2020-06-23,92003.0,8.0,4746,0.0,258
2020-06-23,92004.0,10.0,3881,1.0,258
2020-06-23,91934.0,0.0,737,0.0,258
2020-06-23,92008.0,37.0,27649,2.0,258
2020-06-23,92007.0,13.0,10429,0.0,258
2020-06-23,92061.0,5.0,2499,1.0,258
2020-06-23,92060.0,0.0,218,0.0,258
2020-06-23,92059.0,2.0,1618,0.0,258
2020-06-23,92058.0,61.0,42436,1.0,258
2020-06-23,92057.0,89.0,54096,3.0,258
2020-06-23,92056.0,95.0,51835,3.0,258
2020-06-23,92055.0,2.0,15655,0.0,258
2020-06-23,92054.0,87.0,40375,4.0,258
2020-06-23,92040.0,97.0,41281,4.0,258
2020-06-23,92037.0,65.0,46781,2.0,258
2020-06-23,92036.0,3.0,3440,1.0,258
2020-06-23,92029.0,30.0,19021,2.0,258
2020-06-23,92064.0,75.0,47904,4.0,258
2020-06-23,92014.0,27.0,13154,0.0,258
2020-06-23,92027.0,154.0,53881,5.0,258
2020-06-23,92026.0,142.0,48922,7.0,258
2020-06-23,92025.0,180.0,49978,7.0,258
2020-06-23,92024.0,88.0,49121,2.0,258
2020-06-23,92021.0,342.0,65068,14.0,258
2020-06-23,92020.0,367.0,57767,4.0,258
2020-06-23,92019.0,124.0,42598,2.0,258
2020-06-23,92028.0,76.0,46239,5.0,258
2020-06-23,92011.0,21.0,22405,0.0,258
2020-06-23,92010.0,22.0,14382,0.0,258
2020-06-23,92009.0,51.0,40747,3.0,258
2020-06-24,92107.0,35.0,28651,0.0,257
2020-06-24,92116.0,84.0,31680,3.0,257
2020-06-24,92105.0,410.0,69813,17.0,257
2020-06-24,92106.0,21.0,19330,0.0,257
2020-06-24,92108.0,86.0,18858,4.0,257
2020-06-24,92115.0,256.0,58560,11.0,257
2020-06-24,92110.0,72.0,25341,2.0,257
2020-06-24,92111.0,112.0,45096,0.0,257
2020-06-24,92113.0,537.0,56066,22.0,257
2020-06-24,92114.0,407.0,65433,9.0,257
2020-06-24,92104.0,167.0,44414,6.0,257
2020-06-24,92109.0,133.0,45787,8.0,257
2020-06-24,92103.0,160.0,31066,1.0,257
2020-06-24,92086.0,0.0,1573,0.0,257
2020-06-24,92101.0,164.0,37095,5.0,257
2020-06-24,92096.0,0.0,3395,0.0,257
2020-06-24,92093.0,6.0,8392,0.0,257
2020-06-24,92091.0,2.0,1048,0.0,257
2020-06-24,92084.0,106.0,47654,7.0,257
2020-06-24,92083.0,115.0,36975,2.0,257
2020-06-24,92082.0,30.0,19037,2.0,257
2020-06-24,92081.0,49.0,27404,1.0,257
2020-06-24,92078.0,75.0,42906,3.0,257
2020-06-24,92075.0,16.0,12056,0.0,257
2020-06-24,92071.0,104.0,53422,4.0,257
2020-06-24,92102.0,286.0,43267,10.0,257
2020-06-24,92117.0,102.0,51332,3.0,257
2020-06-24,92070.0,1.0,1245,0.0,257
2020-06-24,92119.0,51.0,23057,0.0,257
2020-06-24,92672.0,0.0,34464,0.0,257
2020-06-24,92536.0,0.0,3810,0.0,257
2020-06-24,92259.0,0.0,390,0.0,257
2020-06-24,92182.0,0.0,606,0.0,257
2020-06-24,92173.0,485.0,29429,8.0,257
2020-06-24,92161.0,3.0,0,0.0,257
2020-06-24,92155.0,0.0,550,0.0,257
2020-06-24,92154.0,902.0,79708,13.0,257
2020-06-24,92145.0,8.0,1449,0.0,257
2020-06-24,92140.0,46.0,3435,1.0,257
2020-06-24,92139.0,201.0,35125,5.0,257
2020-06-24,92136.0,23.0,10699,0.0,257
2020-06-24,92135.0,7.0,571,0.0,257
2020-06-24,92134.0,5.0,198,0.0,257
2020-06-24,92131.0,36.0,32787,2.0,257
2020-06-24,92130.0,78.0,48940,7.0,257
2020-06-24,92129.0,82.0,51536,4.0,257
2020-06-24,92128.0,77.0,47490,1.0,257
2020-06-24,92127.0,79.0,39337,0.0,257
2020-06-24,92126.0,142.0,73343,5.0,257
2020-06-24,92124.0,48.0,30443,2.0,257
2020-06-24,92123.0,84.0,26823,2.0,257
2020-06-24,92122.0,49.0,43728,1.0,257
2020-06-24,92121.0,6.0,4179,0.0,257
2020-06-24,92120.0,56.0,26317,2.0,257
2020-06-24,92118.0,26.0,23575,1.0,257
2020-06-24,92069.0,103.0,46369,3.0,257
2020-06-24,92065.0,60.0,35414,2.0,257
2020-06-24,92066.0,4.0,378,0.0,257
2020-06-24,92003.0,8.0,4746,0.0,257
2020-06-24,91980.0,9.0,165,0.0,257
2020-06-24,91978.0,38.0,8896,0.0,257
2020-06-24,91977.0,345.0,58368,6.0,257
2020-06-24,91963.0,13.0,1118,0.0,257
2020-06-24,91962.0,0.0,1646,0.0,257
2020-06-24,91950.0,581.0,60322,16.0,257
2020-06-24,91948.0,0.0,78,0.0,257
2020-06-24,91945.0,131.0,25460,3.0,257
2020-06-24,91942.0,115.0,38069,1.0,257
2020-06-24,91941.0,106.0,31779,2.0,257
2020-06-24,91935.0,24.0,8624,1.0,257
2020-06-24,91934.0,0.0,737,0.0,257
2020-06-24,91932.0,174.0,25718,4.0,257
2020-06-24,91931.0,0.0,592,0.0,257
2020-06-24,91917.0,7.0,992,1.0,257
2020-06-24,91916.0,3.0,1622,0.0,257
2020-06-24,91915.0,114.0,24659,0.0,257
2020-06-24,91914.0,67.0,15448,0.0,257
2020-06-24,91913.0,227.0,40971,8.0,257
2020-06-24,91911.0,754.0,82999,20.0,257
2020-06-24,91910.0,544.0,75802,8.0,257
2020-06-24,91906.0,8.0,3627,0.0,257
2020-06-24,91905.0,4.0,1700,0.0,257
2020-06-24,91902.0,68.0,17653,2.0,257
2020-06-24,92004.0,10.0,3881,0.0,257
2020-06-24,92007.0,13.0,10429,0.0,257
2020-06-24,91901.0,24.0,17403,1.0,257
2020-06-24,92009.0,55.0,40747,4.0,257
2020-06-24,92008.0,37.0,27649,0.0,257
2020-06-24,92067.0,17.0,9535,0.0,257
2020-06-24,92064.0,76.0,47904,1.0,257
2020-06-24,92061.0,5.0,2499,0.0,257
2020-06-24,92060.0,0.0,218,0.0,257
2020-06-24,92059.0,2.0,1618,0.0,257
2020-06-24,92058.0,66.0,42436,5.0,257
2020-06-24,92056.0,97.0,51835,2.0,257
2020-06-24,92055.0,2.0,15655,0.0,257
2020-06-24,92054.0,90.0,40375,3.0,257
2020-06-24,92040.0,100.0,41281,3.0,257
2020-06-24,92037.0,69.0,46781,4.0,257
2020-06-24,92057.0,95.0,54096,6.0,257
2020-06-24,92029.0,30.0,19021,0.0,257
2020-06-24,92036.0,3.0,3440,0.0,257
2020-06-24,92011.0,26.0,22405,5.0,257
2020-06-24,92014.0,28.0,13154,1.0,257
2020-06-24,92019.0,127.0,42598,3.0,257
2020-06-24,92021.0,348.0,65068,6.0,257
2020-06-24,92020.0,376.0,57767,9.0,257
2020-06-24,92010.0,22.0,14382,0.0,257
2020-06-24,92025.0,184.0,49978,4.0,257
2020-06-24,92026.0,145.0,48922,3.0,257
2020-06-24,92027.0,163.0,53881,9.0,257
2020-06-24,92028.0,83.0,46239,7.0,257
2020-06-24,92024.0,91.0,49121,3.0,257
2020-06-25,92107.0,36.0,28651,1.0,256
2020-06-25,92105.0,426.0,69813,16.0,256
2020-06-25,92106.0,29.0,19330,8.0,256
2020-06-25,92108.0,90.0,18858,4.0,256
2020-06-25,92115.0,266.0,58560,10.0,256
2020-06-25,92110.0,75.0,25341,3.0,256
2020-06-25,92111.0,116.0,45096,4.0,256
2020-06-25,92113.0,559.0,56066,22.0,256
2020-06-25,92114.0,415.0,65433,8.0,256
2020-06-25,92104.0,174.0,44414,7.0,256
2020-06-25,92109.0,153.0,45787,20.0,256
2020-06-25,92103.0,162.0,31066,2.0,256
2020-06-25,92071.0,107.0,53422,3.0,256
2020-06-25,92101.0,180.0,37095,16.0,256
2020-06-25,92096.0,0.0,3395,0.0,256
2020-06-25,92093.0,6.0,8392,0.0,256
2020-06-25,92091.0,3.0,1048,1.0,256
2020-06-25,92086.0,0.0,1573,0.0,256
2020-06-25,92084.0,114.0,47654,8.0,256
2020-06-25,92083.0,124.0,36975,9.0,256
2020-06-25,92082.0,31.0,19037,1.0,256
2020-06-25,92081.0,52.0,27404,3.0,256
2020-06-25,92078.0,83.0,42906,8.0,256
2020-06-25,92075.0,17.0,12056,1.0,256
2020-06-25,92116.0,87.0,31680,3.0,256
2020-06-25,92102.0,298.0,43267,12.0,256
2020-06-25,92117.0,108.0,51332,6.0,256
2020-06-25,92131.0,41.0,32787,5.0,256
2020-06-25,92119.0,56.0,23057,5.0,256
2020-06-25,92070.0,1.0,1245,0.0,256
2020-06-25,92672.0,0.0,34464,0.0,256
2020-06-25,92536.0,0.0,3810,0.0,256
2020-06-25,92259.0,0.0,390,0.0,256
2020-06-25,92182.0,0.0,606,0.0,256
2020-06-25,92173.0,502.0,29429,17.0,256
2020-06-25,92161.0,3.0,0,0.0,256
2020-06-25,92155.0,0.0,550,0.0,256
2020-06-25,92154.0,915.0,79708,13.0,256
2020-06-25,92145.0,8.0,1449,0.0,256
2020-06-25,92140.0,46.0,3435,0.0,256
